configuraciones.codigopostalzona,6509,Buenos Aires,0063,25 de Mayo,1,Del Valle
configuraciones.codigopostalzona,6509,Buenos Aires,0063,25 de Mayo,1,Desvio Garbarini
configuraciones.codigopostalzona,6509,Buenos Aires,0063,25 de Mayo,1,Escuela Agricola Salesiana
configuraciones.codigopostalzona,6511,Buenos Aires,0063,25 de Mayo,1,Huetel
configuraciones.codigopostalzona,6511,Buenos Aires,0063,25 de Mayo,1,Villa Sanz
configuraciones.codigopostalzona,6621,Buenos Aires,0063,25 de Mayo,1,Gobernador Ugarte
configuraciones.codigopostalzona,6643,Buenos Aires,0063,25 de Mayo,1,Araujo
configuraciones.codigopostalzona,6660,Buenos Aires,0063,25 de Mayo,1,25 de Mayo
configuraciones.codigopostalzona,6660,Buenos Aires,0063,25 de Mayo,1,La Tribu
configuraciones.codigopostalzona,6660,Buenos Aires,0063,25 de Mayo,1,Laguna Las Mulitas
configuraciones.codigopostalzona,6660,Buenos Aires,0063,25 de Mayo,1,Ortiz de Rosas
configuraciones.codigopostalzona,6660,Buenos Aires,0063,25 de Mayo,1,Santiago Garbarini
configuraciones.codigopostalzona,6661,Buenos Aires,0063,25 de Mayo,1,Lucas Monteverde
configuraciones.codigopostalzona,6661,Buenos Aires,0063,25 de Mayo,1,Mamaguita
configuraciones.codigopostalzona,6661,Buenos Aires,0063,25 de Mayo,1,Pueblitos
configuraciones.codigopostalzona,6661,Buenos Aires,0063,25 de Mayo,1,San Enrique
configuraciones.codigopostalzona,6663,Buenos Aires,0063,25 de Mayo,1,Juan Vela
configuraciones.codigopostalzona,6663,Buenos Aires,0063,25 de Mayo,1,Norberto de la Riestra
configuraciones.codigopostalzona,6665,Buenos Aires,0063,25 de Mayo,1,Ernestina
configuraciones.codigopostalzona,6665,Buenos Aires,0063,25 de Mayo,1,La Gloria
configuraciones.codigopostalzona,6665,Buenos Aires,0063,25 de Mayo,1,Pedernales
configuraciones.codigopostalzona,6665,Buenos Aires,0063,25 de Mayo,1,San Jose
configuraciones.codigopostalzona,6667,Buenos Aires,0063,25 de Mayo,1,Agustin Mosconi
configuraciones.codigopostalzona,6667,Buenos Aires,0063,25 de Mayo,1,Colonia Inchausti
configuraciones.codigopostalzona,6667,Buenos Aires,0063,25 de Mayo,1,Islas
configuraciones.codigopostalzona,6667,Buenos Aires,0063,25 de Mayo,1,La Rabia
configuraciones.codigopostalzona,6667,Buenos Aires,0063,25 de Mayo,1,La Rubia
configuraciones.codigopostalzona,6667,Buenos Aires,0063,25 de Mayo,1,Martin Berraondo
configuraciones.codigopostalzona,6667,Buenos Aires,0063,25 de Mayo,1,Valdéz
configuraciones.codigopostalzona,6500,Buenos Aires,0064,9 de Julio,1,9 de Julio
configuraciones.codigopostalzona,6500,Buenos Aires,0064,9 de Julio,1,Barrio Julio de Vedia
configuraciones.codigopostalzona,6500,Buenos Aires,0064,9 de Julio,1,Colonia Las Yescas
configuraciones.codigopostalzona,6500,Buenos Aires,0064,9 de Julio,1,Fauzon
configuraciones.codigopostalzona,6500,Buenos Aires,0064,9 de Julio,1,La Aurora
configuraciones.codigopostalzona,6500,Buenos Aires,0064,9 de Julio,1,San Juan
configuraciones.codigopostalzona,6500,Buenos Aires,0064,9 de Julio,1,Villa Diamantina
configuraciones.codigopostalzona,6501,Buenos Aires,0064,9 de Julio,1,Estacion Provincial
configuraciones.codigopostalzona,6501,Buenos Aires,0064,9 de Julio,1,Laguna del Cura
configuraciones.codigopostalzona,6501,Buenos Aires,0064,9 de Julio,1,Mulcahy
configuraciones.codigopostalzona,6501,Buenos Aires,0064,9 de Julio,1,Norumbega
configuraciones.codigopostalzona,6501,Buenos Aires,0064,9 de Julio,1,Tropezon
configuraciones.codigopostalzona,6502,Buenos Aires,0064,9 de Julio,1,12 de Octubre
configuraciones.codigopostalzona,6503,Buenos Aires,0064,9 de Julio,1,Desvio Kilometro 234
configuraciones.codigopostalzona,6503,Buenos Aires,0064,9 de Julio,1,Patricios
configuraciones.codigopostalzona,6505,Buenos Aires,0064,9 de Julio,1,Dudignac
configuraciones.codigopostalzona,6507,Buenos Aires,0064,9 de Julio,1,Corbett
configuraciones.codigopostalzona,6507,Buenos Aires,0064,9 de Julio,1,Gerente Cilley
configuraciones.codigopostalzona,6507,Buenos Aires,0064,9 de Julio,1,Las Negras
configuraciones.codigopostalzona,6507,Buenos Aires,0064,9 de Julio,1,Morea
configuraciones.codigopostalzona,6507,Buenos Aires,0064,9 de Julio,1,Santos Unzue
configuraciones.codigopostalzona,6513,Buenos Aires,0064,9 de Julio,1,Galo Llorente
configuraciones.codigopostalzona,6513,Buenos Aires,0064,9 de Julio,1,La Yesca
configuraciones.codigopostalzona,6513,Buenos Aires,0064,9 de Julio,1,La Niña
configuraciones.codigopostalzona,6515,Buenos Aires,0064,9 de Julio,1,Carlos Maria Naon
configuraciones.codigopostalzona,6515,Buenos Aires,0064,9 de Julio,1,El Tejar
configuraciones.codigopostalzona,6516,Buenos Aires,0064,9 de Julio,1,Amalia
configuraciones.codigopostalzona,6516,Buenos Aires,0064,9 de Julio,1,Bacacay
configuraciones.codigopostalzona,6516,Buenos Aires,0064,9 de Julio,1,Cambaceres
configuraciones.codigopostalzona,6516,Buenos Aires,0064,9 de Julio,1,Dennehy
configuraciones.codigopostalzona,6516,Buenos Aires,0064,9 de Julio,1,French
configuraciones.codigopostalzona,6531,Buenos Aires,0064,9 de Julio,1,El Jabali
configuraciones.codigopostalzona,6533,Buenos Aires,0064,9 de Julio,1,Alfredo Demarchi
configuraciones.codigopostalzona,6533,Buenos Aires,0064,9 de Julio,1,La Adela
configuraciones.codigopostalzona,6533,Buenos Aires,0064,9 de Julio,1,Las Rosas
configuraciones.codigopostalzona,6533,Buenos Aires,0064,9 de Julio,1,Ramon J Neild
configuraciones.codigopostalzona,6533,Buenos Aires,0064,9 de Julio,1,Reginaldo J Neild
configuraciones.codigopostalzona,6560,Buenos Aires,0064,9 de Julio,1,Quiroga
configuraciones.codigopostalzona,6651,Buenos Aires,0064,9 de Julio,1,Ingeniero de Madrid
configuraciones.codigopostalzona,6338,Buenos Aires,0065,Adolfo Alsina,1,Leubuco
configuraciones.codigopostalzona,6341,Buenos Aires,0065,Adolfo Alsina,1,Chapi Talo
configuraciones.codigopostalzona,6341,Buenos Aires,0065,Adolfo Alsina,1,Colonia Naviera
configuraciones.codigopostalzona,6341,Buenos Aires,0065,Adolfo Alsina,1,El Parque
configuraciones.codigopostalzona,6341,Buenos Aires,0065,Adolfo Alsina,1,Francisco Murature
configuraciones.codigopostalzona,6341,Buenos Aires,0065,Adolfo Alsina,1,La Pala
configuraciones.codigopostalzona,6343,Buenos Aires,0065,Adolfo Alsina,1,Los Gauchos
configuraciones.codigopostalzona,6343,Buenos Aires,0065,Adolfo Alsina,1,Maza
configuraciones.codigopostalzona,6343,Buenos Aires,0065,Adolfo Alsina,1,Thames
configuraciones.codigopostalzona,6343,Buenos Aires,0065,Adolfo Alsina,1,Villa Maza
configuraciones.codigopostalzona,6430,Buenos Aires,0065,Adolfo Alsina,1,Adolfo Alsina
configuraciones.codigopostalzona,6430,Buenos Aires,0065,Adolfo Alsina,1,Carhue
configuraciones.codigopostalzona,6430,Buenos Aires,0065,Adolfo Alsina,1,Colonia Murature
configuraciones.codigopostalzona,6430,Buenos Aires,0065,Adolfo Alsina,1,Fatralo
configuraciones.codigopostalzona,6430,Buenos Aires,0065,Adolfo Alsina,1,Juan V Cilley
configuraciones.codigopostalzona,6430,Buenos Aires,0065,Adolfo Alsina,1,Pocito
configuraciones.codigopostalzona,6430,Buenos Aires,0065,Adolfo Alsina,1,Villa Castelar Est Erize
configuraciones.codigopostalzona,6430,Buenos Aires,0065,Adolfo Alsina,1,Villa Sauri
configuraciones.codigopostalzona,6431,Buenos Aires,0065,Adolfo Alsina,1,Estacion Lago Epecuen
configuraciones.codigopostalzona,6431,Buenos Aires,0065,Adolfo Alsina,1,Lago Epecuen
configuraciones.codigopostalzona,6433,Buenos Aires,0065,Adolfo Alsina,1,Arturo Vatteone
configuraciones.codigopostalzona,6441,Buenos Aires,0065,Adolfo Alsina,1,Colonia Baron Hirsch
configuraciones.codigopostalzona,6441,Buenos Aires,0065,Adolfo Alsina,1,Rivera
configuraciones.codigopostalzona,6443,Buenos Aires,0065,Adolfo Alsina,1,Arano
configuraciones.codigopostalzona,6443,Buenos Aires,0065,Adolfo Alsina,1,Epumer
configuraciones.codigopostalzona,6443,Buenos Aires,0065,Adolfo Alsina,1,Malabia
configuraciones.codigopostalzona,6443,Buenos Aires,0065,Adolfo Alsina,1,Tres Lagunas
configuraciones.codigopostalzona,6443,Buenos Aires,0065,Adolfo Alsina,1,Yutuyaco
configuraciones.codigopostalzona,8183,Buenos Aires,0065,Adolfo Alsina,1,Avestruz
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,Campo del Norte Americano
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,Campo La Zulema
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,Campo Los Aromos
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,Campo San Juan
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,Canonigo Gorriti
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,Colonia La Estrella
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,Colonia Lapin
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,Colonia Leven
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,Colonia Phillipson N 1
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,Colonia Santa Mariana
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,Delfin Huergo
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,Esteban A Gascon
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,La Florida
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,Monte Fiore
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,San Antonio
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,San Miguel Arcangel
configuraciones.codigopostalzona,8185,Buenos Aires,0065,Adolfo Alsina,1,Villa Margarita
configuraciones.codigopostalzona,7021,Buenos Aires,0066,Adolfo Gonzales Chaves,1,Alzaga
configuraciones.codigopostalzona,7513,Buenos Aires,0066,Adolfo Gonzales Chaves,1,Adolfo Gonzales Chaves
configuraciones.codigopostalzona,7513,Buenos Aires,0066,Adolfo Gonzales Chaves,1,El Lucero
configuraciones.codigopostalzona,7515,Buenos Aires,0066,Adolfo Gonzales Chaves,1,De La Garma
configuraciones.codigopostalzona,7515,Buenos Aires,0066,Adolfo Gonzales Chaves,1,Pedro Lasalle
configuraciones.codigopostalzona,7517,Buenos Aires,0066,Adolfo Gonzales Chaves,1,Juan E Barra
configuraciones.codigopostalzona,7519,Buenos Aires,0066,Adolfo Gonzales Chaves,1,Vasquez
configuraciones.codigopostalzona,6434,Buenos Aires,0067,Alberti,1,Palantelen
configuraciones.codigopostalzona,6621,Buenos Aires,0067,Alberti,1,Anderson
configuraciones.codigopostalzona,6621,Buenos Aires,0067,Alberti,1,Presidente Quintana
configuraciones.codigopostalzona,6627,Buenos Aires,0067,Alberti,1,Grisolia
configuraciones.codigopostalzona,6628,Buenos Aires,0067,Alberti,1,Colonia Zambungo
configuraciones.codigopostalzona,6628,Buenos Aires,0067,Alberti,1,Coronel Mon
configuraciones.codigopostalzona,6628,Buenos Aires,0067,Alberti,1,Coronel Segui
configuraciones.codigopostalzona,6628,Buenos Aires,0067,Alberti,1,Villa Maria
configuraciones.codigopostalzona,6628,Buenos Aires,0067,Alberti,1,Villa Ortiz
configuraciones.codigopostalzona,6634,Buenos Aires,0067,Alberti,1,Alberti
configuraciones.codigopostalzona,6634,Buenos Aires,0067,Alberti,1,Andres Vaccarezza
configuraciones.codigopostalzona,6634,Buenos Aires,0067,Alberti,1,Emita
configuraciones.codigopostalzona,6634,Buenos Aires,0067,Alberti,1,Larrea
configuraciones.codigopostalzona,6634,Buenos Aires,0067,Alberti,1,Pla
configuraciones.codigopostalzona,6643,Buenos Aires,0067,Alberti,1,Baudrix
configuraciones.codigopostalzona,6643,Buenos Aires,0067,Alberti,1,Colonia Palantelen
configuraciones.codigopostalzona,6643,Buenos Aires,0067,Alberti,1,San Jose
configuraciones.codigopostalzona,1846,Buenos Aires,0955,Almirante Brown,0,Almirante Brown
configuraciones.codigopostalzona,1856,Buenos Aires,0955,Almirante Brown,0,Glew
configuraciones.codigopostalzona,1843,Buenos Aires,0955,Almirante Brown,1,San Francisco Solano
configuraciones.codigopostalzona,1844,Buenos Aires,0955,Almirante Brown,1,San José
configuraciones.codigopostalzona,1845,Buenos Aires,0955,Almirante Brown,0,José Mármol
configuraciones.codigopostalzona,1847,Buenos Aires,0955,Almirante Brown,0,Rafael Calzada
configuraciones.codigopostalzona,1848,Buenos Aires,0955,Almirante Brown,1,Ministro Rivadavia
configuraciones.codigopostalzona,1849,Buenos Aires,0955,Almirante Brown,0,Claypole
configuraciones.codigopostalzona,1851,Buenos Aires,0955,Almirante Brown,0,Malvinas Argentinas
configuraciones.codigopostalzona,1852,Buenos Aires,0955,Almirante Brown,0,Burzaco
configuraciones.codigopostalzona,1854,Buenos Aires,0955,Almirante Brown,0,Longchamps
configuraciones.codigopostalzona,1869,Buenos Aires,0072,Avellaneda,0,Gerli
configuraciones.codigopostalzona,1870,Buenos Aires,0072,Avellaneda,0,Avellaneda
configuraciones.codigopostalzona,1871,Buenos Aires,0072,Avellaneda,0,Dock Sud
configuraciones.codigopostalzona,1872,Buenos Aires,0072,Avellaneda,0,Sarandi
configuraciones.codigopostalzona,1873,Buenos Aires,0072,Avellaneda,0,Crucesita
configuraciones.codigopostalzona,1874,Buenos Aires,0072,Avellaneda,0,Villa Dominico
configuraciones.codigopostalzona,1875,Buenos Aires,0072,Avellaneda,0,Wilde
configuraciones.codigopostalzona,7150,Buenos Aires,0073,Ayacucho,1,Ayacucho
configuraciones.codigopostalzona,7150,Buenos Aires,0073,Ayacucho,1,San Laureano
configuraciones.codigopostalzona,7151,Buenos Aires,0073,Ayacucho,1,Langueyu
configuraciones.codigopostalzona,7151,Buenos Aires,0073,Ayacucho,1,Las Sultanas
configuraciones.codigopostalzona,7151,Buenos Aires,0073,Ayacucho,1,San Ignacio
configuraciones.codigopostalzona,7151,Buenos Aires,0073,Ayacucho,1,Solanet
configuraciones.codigopostalzona,7151,Buenos Aires,0073,Ayacucho,1,Udaquiola
configuraciones.codigopostalzona,7153,Buenos Aires,0073,Ayacucho,1,Cangallo
configuraciones.codigopostalzona,7153,Buenos Aires,0073,Ayacucho,1,Fair
configuraciones.codigopostalzona,7153,Buenos Aires,0073,Ayacucho,1,La Constancia
configuraciones.codigopostalzona,7300,Buenos Aires,0074,Azul,1,Azul
configuraciones.codigopostalzona,7214,Buenos Aires,0074,Azul,1,Cachari
configuraciones.codigopostalzona,7214,Buenos Aires,0074,Azul,1,Laguna Medina
configuraciones.codigopostalzona,7214,Buenos Aires,0074,Azul,1,Miramonte
configuraciones.codigopostalzona,7300,Buenos Aires,0074,Azul,1,Caminera Azul
configuraciones.codigopostalzona,7300,Buenos Aires,0074,Azul,1,Estacion Lazzarino
configuraciones.codigopostalzona,7300,Buenos Aires,0074,Azul,1,La Colorada
configuraciones.codigopostalzona,7300,Buenos Aires,0074,Azul,1,La Mantequeria
configuraciones.codigopostalzona,7300,Buenos Aires,0074,Azul,1,Las Cortaderas
configuraciones.codigopostalzona,7300,Buenos Aires,0074,Azul,1,Lazzarino
configuraciones.codigopostalzona,7300,Buenos Aires,0074,Azul,1,Shaw
configuraciones.codigopostalzona,7300,Buenos Aires,0074,Azul,1,Vicente Pereda
configuraciones.codigopostalzona,7301,Buenos Aires,0074,Azul,1,Ariel
configuraciones.codigopostalzona,7301,Buenos Aires,0074,Azul,1,Arroyo Los Huesos
configuraciones.codigopostalzona,7301,Buenos Aires,0074,Azul,1,Base Naval Azopardo
configuraciones.codigopostalzona,7301,Buenos Aires,0074,Azul,1,Francisco J Meeks
configuraciones.codigopostalzona,7301,Buenos Aires,0074,Azul,1,Pablo Acosta
configuraciones.codigopostalzona,7305,Buenos Aires,0074,Azul,1,Antonio de los Heros
configuraciones.codigopostalzona,7305,Buenos Aires,0074,Azul,1,Campodonico
configuraciones.codigopostalzona,7305,Buenos Aires,0074,Azul,1,Covello
configuraciones.codigopostalzona,7305,Buenos Aires,0074,Azul,1,San Gervacio
configuraciones.codigopostalzona,7311,Buenos Aires,0074,Azul,1,Chillar
configuraciones.codigopostalzona,7311,Buenos Aires,0074,Azul,1,La Protegida
configuraciones.codigopostalzona,7311,Buenos Aires,0074,Azul,1,Martin Fierro
configuraciones.codigopostalzona,7311,Buenos Aires,0074,Azul,1,San Ramon de Anchorena
configuraciones.codigopostalzona,7313,Buenos Aires,0074,Azul,1,16 de Julio
configuraciones.codigopostalzona,7313,Buenos Aires,0074,Azul,1,Bernardo Vera y Pintado
configuraciones.codigopostalzona,7313,Buenos Aires,0074,Azul,1,Kilometro 433
configuraciones.codigopostalzona,7316,Buenos Aires,0074,Azul,1,Fortin Irene
configuraciones.codigopostalzona,7316,Buenos Aires,0074,Azul,1,La Chumbeada
configuraciones.codigopostalzona,7316,Buenos Aires,0074,Azul,1,Las Nieves
configuraciones.codigopostalzona,7316,Buenos Aires,0074,Azul,1,Nieves
configuraciones.codigopostalzona,7316,Buenos Aires,0074,Azul,1,Parish
configuraciones.codigopostalzona,7403,Buenos Aires,0074,Azul,1,Cerro Aguila
configuraciones.codigopostalzona,8000,Buenos Aires,0075,Bahia Blanca,1,Adela Corti
configuraciones.codigopostalzona,8000,Buenos Aires,0075,Bahia Blanca,1,Bahia Blanca
configuraciones.codigopostalzona,8000,Buenos Aires,0075,Bahia Blanca,1,Colonia Bella Vista
configuraciones.codigopostalzona,8000,Buenos Aires,0075,Bahia Blanca,1,Puerto Galvan
configuraciones.codigopostalzona,8000,Buenos Aires,0075,Bahia Blanca,1,Villa Buenos Aires
configuraciones.codigopostalzona,8000,Buenos Aires,0075,Bahia Blanca,1,Villa Cerrito
configuraciones.codigopostalzona,8000,Buenos Aires,0075,Bahia Blanca,1,Villa Domingo Pronsato
configuraciones.codigopostalzona,8000,Buenos Aires,0075,Bahia Blanca,1,Villa Floresta
configuraciones.codigopostalzona,8000,Buenos Aires,0075,Bahia Blanca,1,Villa Italia
configuraciones.codigopostalzona,8000,Buenos Aires,0075,Bahia Blanca,1,Villa Libre
configuraciones.codigopostalzona,8000,Buenos Aires,0075,Bahia Blanca,1,Villa Loreto
configuraciones.codigopostalzona,8000,Buenos Aires,0075,Bahia Blanca,1,Villa Mitre
configuraciones.codigopostalzona,8000,Buenos Aires,0075,Bahia Blanca,1,Villa Nocito
configuraciones.codigopostalzona,8000,Buenos Aires,0075,Bahia Blanca,1,Villa Obrera
configuraciones.codigopostalzona,8000,Buenos Aires,0075,Bahia Blanca,1,Villa Olga Grumbein
